numero;despacho;data
202017026686;9.1;2022-07-12
202017026976;9.1;2022-07-12
202017027658;9.1;2022-07-12
202017027659;9.2;2022-07-19
202017027790;9.1;2022-07-12
202017028334;9.1;2022-07-12
202017028548;9.2;2022-07-12
202018002220;9.2;2022-07-12
202018005618;9.1;2022-07-12
202018012401;9.2;2022-07-19
202018015937;9.2;2022-07-12
202018016915;9.2;2022-07-12
202018069362;9.1;2022-07-05
202018072100;9.1;2022-07-12
202018072492;9.2;2022-07-12
202018073087;9.2;2022-07-12
202019001985;9.2;2022-07-19
202019012837;9.1;2022-07-12
202020004940;9.1;2022-07-12
202020011583;9.1;2022-07-12
202020013596;9.1;2022-07-12
202020023973;9.1;2022-07-12
202020025636;9.2;2022-07-12
202021009756;9.2;2022-07-12
202021010787;9.1;2022-07-12
202021010802;9.1;2022-07-12
202021013324;9.1;2022-07-05
202021013922;9.2;2022-07-12
202021014062;9.1;2022-07-05
202021020803;9.1;2022-07-12
202021024704;9.1;2022-07-12
202021025041;9.1;2022-07-12
212020004019;9.1;2022-07-12
C11102093;9.1;2022-07-12
MU8403481;9.2;2022-07-26
MU9003075;9.1;2022-07-05
PI0400467;9.1;2022-07-12
PI0518118;9.2;2022-07-12
PI0701089;9.1;2022-07-19
PI0709469;9.1;2022-07-05
PI0716475;9.2;2022-07-12
PI0801774;9.2;2022-07-26
PI0810383;9.1;2022-07-12
PI0817485;9.2;2022-07-26
PI0818177;9.1;2022-07-12
PI0906905;9.1;2022-07-26
PI0907218;9.1;2022-07-05
PI0907436;9.1;2022-07-05
PI0908292;9.1;2022-07-12
PI0911722;9.1;2022-07-26
PI0912249;9.2;2022-07-12
PI0917636;9.1;2022-07-26
PI0918768;9.1;2022-07-12
PI0922455;9.1;2022-07-12
PI0924044;9.1;2022-07-12
PI0924534;9.1;2022-07-19
PI1000292;9.1;2022-07-26
PI1012082;9.1;2022-07-12
PI1015675;9.1;2022-07-12
PI1100106;9.1;2022-07-12
PI1105934;9.1;2022-07-12
PI1106909;9.1;2022-07-12
PI1107400;9.2;2022-07-12
102012010712;9.1;2022-08-30
102012016411;9.2;2022-08-09
102012017232;9.2;2022-08-09
102012020197;11.2;2022-08-16
102012026555;9.1;2022-08-30
102012026665;9.1;2022-08-09
102012027825;9.2;2022-08-30
102012030510;9.1;2022-08-09
102012031753;9.1;2022-08-30
102013000741;9.1;2022-08-30
102013003669;11.2;2022-08-16
102013005504;9.1;2022-08-09
102013013985;11.2;2022-08-23
102013014401;9.1;2022-08-16
102013014528;9.1;2022-08-09
102013016585;9.1;2022-08-02
102013017136;9.2;2022-08-02
102013017272;9.2;2022-08-16
102013018240;9.1;2022-08-16
102013018500;9.1;2022-08-09
102013021202;9.1;2022-08-09
102013021703;9.1;2022-08-02
102013022967;9.1;2022-08-09
102013024866;9.1;2022-08-16
102013028272;9.2;2022-08-09
102013030184;11.2;2022-08-16
102013030809;9.1;2022-08-09
102013031050;9.1;2022-08-23
102013031169;9.1;2022-08-02
102013031740;9.2;2022-08-23
102013031981;9.1;2022-08-09
102013033973;9.1;2022-08-09
102014000172;9.1;2022-08-02
102014001883;9.2;2022-08-30
102014002492;9.2;2022-08-30
102014002895;9.2;2022-08-09
102014006085;9.1;2022-08-09
102014006304;9.1;2022-08-02
102014007363;9.1;2022-08-02
102014007920;11.2;2022-08-09
102014009861;9.1;2022-08-02
102014010722;9.1;2022-08-02
102014010761;9.2;2022-08-02
102014011059;9.1;2022-08-02
102014011368;11.2;2022-08-16
102014011499;9.1;2022-08-09
102014011894;9.1;2022-08-16
102014012053;9.2;2022-08-09
102014012668;9.1;2022-08-09
102014016044;9.1;2022-08-09
102014016295;9.1;2022-08-16
102014016339;9.2;2022-08-23
102014017147;9.2;2022-08-30
102014017270;9.1;2022-08-16
102014018364;9.1;2022-08-02
102014019194;9.1;2022-08-30
102014019811;9.1;2022-08-23
102014019833;9.1;2022-08-23
102014021737;9.1;2022-08-09
102014022105;9.1;2022-08-02
102014022429;9.2;2022-08-09
102014022457;9.2;2022-08-23
102014022466;9.1;2022-08-02
102014022526;9.1;2022-08-16
102014023170;9.1;2022-08-16
102014024528;9.2;2022-08-09
102014024610;9.1;2022-08-09
102014024930;9.1;2022-08-02
102014025034;9.1;2022-08-30
102014025040;9.1;2022-08-09
102014025139;9.1;2022-08-09
102014026000;9.1;2022-08-02
102014026134;9.1;2022-08-02
102014026213;9.2;2022-08-30
102014026368;9.2;2022-08-09
102014026704;9.1;2022-08-09
102014026739;9.1;2022-08-02
102014026775;9.2;2022-08-23
102014026982;11.2;2022-08-23
102014027199;9.1;2022-08-09
102014027290;9.2;2022-08-30
102014027438;9.1;2022-08-09
102014027442;9.1;2022-08-09
102014027448;9.2;2022-08-23
102014027466;9.1;2022-08-09
102014027487;9.1;2022-08-23
102014027625;9.1;2022-08-09
102014027698;9.2;2022-08-09
102014028290;9.1;2022-08-09
102014028340;9.1;2022-08-23
102014028613;9.1;2022-08-02
102014029025;9.2;2022-08-16
102014029030;9.2;2022-08-30
102014029309;9.1;2022-08-16
102014029398;9.2;2022-08-30
102014029639;9.1;2022-08-09
102014030515;9.1;2022-08-09
102014030770;9.1;2022-08-30
102014030958;9.1;2022-08-02
102014031213;9.1;2022-08-02
102014031685;9.1;2022-08-09
102014032045;9.1;2022-08-30
102014032376;9.1;2022-08-30
102015000242;9.1;2022-08-09
102015000681;9.1;2022-08-09
102015000880;9.1;2022-08-09
102015001146;9.1;2022-08-09
102015002062;9.1;2022-08-09
102015003296;9.1;2022-08-16
102015003322;9.2;2022-08-30
102015003366;9.1;2022-08-09
102015003414;11.2;2022-08-02
102015003669;9.1;2022-08-09
102015004237;9.1;2022-08-09
102015004898;9.1;2022-08-09
102015004981;9.1;2022-08-09
102015005260;11.2;2022-08-23
102015006079;9.1;2022-08-09
102015006334;9.1;2022-08-09
102015006561;9.2;2022-08-16
102015006612;9.1;2022-08-09
102015006648;9.2;2022-08-09
102015007193;9.1;2022-08-09
102015007240;9.1;2022-08-09
102015007340;11.2;2022-08-16
102015007411;11.2;2022-08-30
102015007435;9.2;2022-08-16
102015008002;9.2;2022-08-16
102015008474;9.1;2022-08-16
102015009052;9.1;2022-08-09
102015009314;9.1;2022-08-02
102015009550;9.1;2022-08-16
102015009555;9.1;2022-08-16
102015010681;9.2;2022-08-30
102015011621;9.2;2022-08-23
102015012585;9.1;2022-08-16
102015012586;9.1;2022-08-09
102015012884;9.2;2022-08-30
102015013561;9.1;2022-08-30
102015014392;9.1;2022-08-09
102015014548;9.1;2022-08-09
102015015432;9.1;2022-08-09
102015015462;9.1;2022-08-09
102015015615;9.1;2022-08-09
102015015616;9.1;2022-08-30
102015015973;9.1;2022-08-09
102015016473;9.2;2022-08-23
102015016949;9.1;2022-08-09
102015016954;9.1;2022-08-09
102015017943;9.2;2022-08-09
102015017967;9.1;2022-08-09
102015018122;9.1;2022-08-09
102015018612;11.2;2022-08-30
102015018806;11.2;2022-08-23
102015019011;9.1;2022-08-16
102015019233;9.1;2022-08-09
102015019299;9.1;2022-08-09
102015019553;9.1;2022-08-09
102015019898;9.1;2022-08-09
102015020031;9.2;2022-08-09
102015020086;9.1;2022-08-09
102015020246;9.1;2022-08-02
102015020415;11.2;2022-08-16
102015021256;9.1;2022-08-09
102015021506;9.1;2022-08-09
102015022642;9.1;2022-08-30
102015023844;9.1;2022-08-02
102015024317;9.1;2022-08-09
102015024390;9.2;2022-08-09
102015024409;9.1;2022-08-02
102015024527;9.1;2022-08-09
102015024977;9.2;2022-08-16
102015025335;9.1;2022-08-09
102015025668;9.1;2022-08-09
102015025674;9.1;2022-08-02
102015025813;9.1;2022-08-09
102015026086;9.1;2022-08-09
102015026089;9.1;2022-08-23
102015026284;9.1;2022-08-30
102015026710;11.2;2022-08-02
102015026868;9.2;2022-08-09
102015026929;9.2;2022-08-23
102015027075;9.1;2022-08-16
102015028083;9.1;2022-08-09
102015028092;9.1;2022-08-09
102015028811;9.1;2022-08-09
102015028849;9.1;2022-08-16
102015028895;11.2;2022-08-02
102015028929;9.2;2022-08-23
102015029050;11.2;2022-08-30
102015029112;11.2;2022-08-23
102015029334;9.1;2022-08-02
102015029351;9.1;2022-08-16
102015030013;9.1;2022-08-16
102015030145;11.2;2022-08-16
102015030379;9.1;2022-08-09
102015030715;9.1;2022-08-09
102015030716;9.1;2022-08-09
102015031168;9.1;2022-08-09
102015031172;9.1;2022-08-09
102015031182;9.1;2022-08-09
102015031306;9.1;2022-08-09
102015031348;9.1;2022-08-23
102015031579;9.2;2022-08-30
102015031645;9.1;2022-08-09
102015031974;9.1;2022-08-09
102015032215;9.2;2022-08-16
102015032360;9.1;2022-08-30
102016000242;9.1;2022-08-09
102016000302;9.1;2022-08-09
102016000748;9.1;2022-08-09
102016001195;9.1;2022-08-09
102016001373;9.1;2022-08-09
102016001609;9.2;2022-08-23
102016001716;9.2;2022-08-30
102016001882;9.1;2022-08-09
102016001883;9.1;2022-08-09
102016001896;9.1;2022-08-02
102016001897;9.1;2022-08-02
102016002337;9.1;2022-08-09
102016003261;9.1;2022-08-09
102016003719;9.1;2022-08-23
102016004017;9.1;2022-08-02
102016004479;9.1;2022-08-09
102016004486;9.1;2022-08-09
102016004610;9.1;2022-08-23
102016004755;9.1;2022-08-02
102016004785;9.1;2022-08-30
102016004885;9.1;2022-08-09
102016004920;9.1;2022-08-09
102016004971;9.1;2022-08-09
102016005162;9.1;2022-08-09
102016005845;9.1;2022-08-09
102016005888;9.1;2022-08-02
102016006198;9.1;2022-08-09
102016006359;9.1;2022-08-09
102016006361;9.1;2022-08-09
102016006480;9.1;2022-08-09
102016006689;9.1;2022-08-09
102016006835;9.1;2022-08-09
102016006966;9.1;2022-08-09
102016007180;9.1;2022-08-09
102016007392;9.1;2022-08-02
102016007502;9.1;2022-08-09
102016007767;9.2;2022-08-09
102016007869;9.1;2022-08-09
102016008094;11.2;2022-08-30
102016008190;9.1;2022-08-30
102016008362;9.2;2022-08-09
102016008367;9.1;2022-08-09
102016008705;9.1;2022-08-02
102016008723;9.2;2022-08-09
102016008791;9.1;2022-08-09
102016008981;9.1;2022-08-23
102016009422;9.1;2022-08-09
102016009751;11.2;2022-08-16
102016009784;9.1;2022-08-30
102016009870;9.1;2022-08-09
102016009917;9.1;2022-08-09
102016010183;9.1;2022-08-09
102016010306;9.2;2022-08-16
102016010553;9.1;2022-08-09
102016010641;9.1;2022-08-09
102016010922;9.1;2022-08-23
102016011144;9.1;2022-08-09
102016011278;9.1;2022-08-09
102016012013;9.1;2022-08-23
102016012640;9.1;2022-08-09
102016012714;9.1;2022-08-09
102016012766;9.1;2022-08-23
102016012922;9.1;2022-08-09
102016013397;11.2;2022-08-23
102016013836;9.2;2022-08-09
102016013941;9.2;2022-08-16
102016013958;9.2;2022-08-16
102016014090;9.1;2022-08-23
102016014425;11.2;2022-08-23
102016014783;9.1;2022-08-09
102016014863;9.1;2022-08-02
102016014976;9.1;2022-08-09
102016015118;9.2;2022-08-02
102016015148;9.1;2022-08-09
102016016404;9.1;2022-08-09
102016016424;9.1;2022-08-23
102016016466;9.1;2022-08-23
102016016523;9.1;2022-08-09
102016016721;9.1;2022-08-23
102016016914;9.1;2022-08-09
102016017037;9.1;2022-08-09
102016017768;9.1;2022-08-02
102016017778;11.2;2022-08-02
102016017813;9.1;2022-08-09
102016018036;11.2;2022-08-16
102016018064;9.1;2022-08-09
102016018142;9.1;2022-08-09
102016018227;9.1;2022-08-09
102016018310;11.2;2022-08-30
102016018357;9.1;2022-08-09
102016019524;9.1;2022-08-09
102016019630;9.2;2022-08-16
102016020090;9.1;2022-08-09
102016020125;9.2;2022-08-09
102016020169;9.1;2022-08-09
102016020205;9.1;2022-08-09
102016020538;9.1;2022-08-09
102016020579;9.1;2022-08-09
102016020685;9.1;2022-08-02
102016020967;11.2;2022-08-02
102016021204;9.1;2022-08-09
102016021225;11.2;2022-08-23
102016021247;9.1;2022-08-02
102016021376;9.1;2022-08-09
102016021734;9.1;2022-08-02
102016021787;9.2;2022-08-16
102016021914;9.1;2022-08-09
102016021927;11.2;2022-08-23
102016022303;9.2;2022-08-09
102016022397;9.1;2022-08-02
102016022807;9.1;2022-08-02
102016023262;9.1;2022-08-09
102016023266;9.1;2022-08-09
102016023509;9.1;2022-08-09
102016023709;9.1;2022-08-02
102016023798;9.1;2022-08-09
102016023869;9.1;2022-08-09
102016023870;9.1;2022-08-09
102016024001;9.1;2022-08-09
102016024185;9.1;2022-08-23
102016024394;9.2;2022-08-23
102016025489;9.1;2022-08-09
102016025537;9.2;2022-08-02
102016025887;9.1;2022-08-02
102016025927;9.1;2022-08-02
102016026128;9.1;2022-08-09
102016026389;9.1;2022-08-09
102016026426;9.1;2022-08-09
102016027251;9.1;2022-08-02
102016027252;11.2;2022-08-23
102016027731;9.1;2022-08-09
102016027735;9.2;2022-08-23
102016027746;9.1;2022-08-09
102016028291;9.1;2022-08-09
102016028485;9.2;2022-08-16
102016028508;9.1;2022-08-09
102016028544;9.1;2022-08-09
102016028630;9.1;2022-08-02
102016028676;9.1;2022-08-09
102016028683;9.1;2022-08-09
102016029000;9.1;2022-08-09
102016029290;11.2;2022-08-09
102016029537;9.1;2022-08-09
102016029606;11.2;2022-08-16
102016029615;9.1;2022-08-09
102016029631;9.1;2022-08-09
102016029696;11.2;2022-08-23
102016029818;9.1;2022-08-09
102016029872;9.1;2022-08-09
102016029967;9.1;2022-08-09
102016029969;9.1;2022-08-09
102016030006;9.1;2022-08-09
102016030139;9.1;2022-08-09
102016030153;11.2;2022-08-16
102016030491;9.1;2022-08-09
102016030979;9.1;2022-08-16
102017000299;9.1;2022-08-02
102017000322;9.2;2022-08-09
102017000938;9.2;2022-08-16
102017001149;9.1;2022-08-02
102017001187;11.2;2022-08-02
102017001265;9.2;2022-08-16
102017001270;9.2;2022-08-16
102017001284;9.1;2022-08-16
102017001303;9.2;2022-08-09
102017001613;9.2;2022-08-16
102017001743;9.1;2022-08-09
102017001901;9.2;2022-08-16
102017002022;9.2;2022-08-16
102017002045;9.1;2022-08-09
102017002154;9.2;2022-08-09
102017002291;9.2;2022-08-23
102017002390;9.2;2022-08-09
102017002504;9.1;2022-08-16
102017002914;9.2;2022-08-16
102017003048;9.1;2022-08-30
102017003113;9.2;2022-08-23
102017003140;9.2;2022-08-02
102017003408;9.1;2022-08-23
102017003686;9.2;2022-08-30
102017003984;9.2;2022-08-16
102017004040;9.2;2022-08-09
102017004264;9.2;2022-08-16
102017005107;9.1;2022-08-30
102017005142;9.1;2022-08-09
102017005259;9.1;2022-08-02
102017006171;9.2;2022-08-16
102017006175;9.1;2022-08-09
102017006286;9.2;2022-08-23
102017006665;9.1;2022-08-09
102017006970;9.1;2022-08-09
102017007132;9.1;2022-08-30
102017007243;9.1;2022-08-09
102017007406;9.1;2022-08-30
102017007571;9.2;2022-08-30
102017008028;9.1;2022-08-09
102017008688;9.1;2022-08-09
102017009578;9.1;2022-08-30
102017009667;9.1;2022-08-09
102017010416;9.1;2022-08-09
102017010864;9.1;2022-08-09
102017011367;9.1;2022-08-16
102017011441;9.1;2022-08-02
102017011736;9.1;2022-08-02
102017011790;9.1;2022-08-09
102017012084;9.1;2022-08-16
102017012258;9.2;2022-08-09
102017012367;11.2;2022-08-23
102017012450;9.2;2022-08-30
102017012457;11.2;2022-08-23
102017012470;11.2;2022-08-23
102017012729;9.1;2022-08-30
102017013183;9.1;2022-08-30
102017013404;9.2;2022-08-16
102017013407;9.2;2022-08-16
102017013443;9.1;2022-08-09
102017013619;11.2;2022-08-09
102017013887;9.1;2022-08-09
102017014265;9.1;2022-08-09
102017014418;9.1;2022-08-09
102017014502;9.1;2022-08-09
102017014704;9.1;2022-08-09
102017014724;9.1;2022-08-23
102017014759;9.1;2022-08-09
102017014814;9.1;2022-08-30
102017015090;9.1;2022-08-09
102017015126;9.2;2022-08-16
102017015174;9.1;2022-08-02
102017015314;9.1;2022-08-02
102017015389;9.2;2022-08-02
102017015419;9.2;2022-08-09
102017015754;9.1;2022-08-16
102017015849;9.1;2022-08-09
102017016375;9.2;2022-08-16
102017016574;9.1;2022-08-09
102017016769;9.2;2022-08-16
102017016806;9.1;2022-08-09
102017017183;9.1;2022-08-09
102017017535;9.2;2022-08-16
102017017567;9.1;2022-08-09
102017017748;9.1;2022-08-09
102017018254;9.1;2022-08-09
102017019013;9.1;2022-08-09
102017019308;11.2;2022-08-23
102017019478;9.1;2022-08-16
102017019593;9.2;2022-08-02
102017019646;9.2;2022-08-23
102017019702;9.2;2022-08-16
102017019759;9.1;2022-08-09
102017019802;9.1;2022-08-09
102017020651;11.2;2022-08-23
102017020663;9.2;2022-08-16
102017020898;9.1;2022-08-09
102017021556;9.1;2022-08-09
102017022279;9.1;2022-08-30
102017022652;9.1;2022-08-09
102017022748;9.2;2022-08-16
102017023005;9.2;2022-08-16
102017023230;9.1;2022-08-09
102017023302;9.1;2022-08-23
102017023303;9.1;2022-08-09
102017023306;9.1;2022-08-09
102017023609;9.1;2022-08-09
102017024608;9.1;2022-08-30
102017024946;9.2;2022-08-02
102017025441;9.1;2022-08-09
102017025531;9.1;2022-08-16
102017025718;9.1;2022-08-09
102017025881;9.1;2022-08-09
102017026356;9.1;2022-08-09
102017026411;9.2;2022-08-16
102017026844;11.2;2022-08-23
102017026876;9.1;2022-08-09
102017027503;11.2;2022-08-23
102017027519;9.1;2022-08-09
102017027520;9.1;2022-08-09
102017027737;9.1;2022-08-09
102017028529;9.1;2022-08-30
102017028640;11.2;2022-08-23
102018000894;11.2;2022-08-02
102018001559;11.2;2022-08-02
102018003093;11.2;2022-08-02
102018003482;9.1;2022-08-09
102018003729;11.2;2022-08-23
102018003743;11.2;2022-08-09
102018003859;11.2;2022-08-09
102018004015;11.2;2022-08-09
102018004052;11.2;2022-08-09
102018005001;11.2;2022-08-23
102018005650;11.2;2022-08-16
102018005651;11.2;2022-08-16
102018006014;11.2;2022-08-09
102018007011;11.2;2022-08-23
102018008016;11.2;2022-08-16
102018009669;9.1;2022-08-02
102018009979;9.1;2022-08-09
102018010077;9.1;2022-08-09
102018010431;9.1;2022-08-09
102018011384;9.1;2022-08-09
102018012008;9.1;2022-08-09
102018012034;9.1;2022-08-09
102018013120;9.1;2022-08-09
102018014627;9.1;2022-08-09
102018016997;9.1;2022-08-09
102018067649;9.1;2022-08-09
102018069698;9.1;2022-08-09
102018069733;9.1;2022-08-09
102018069838;9.1;2022-08-09
102018070765;9.1;2022-08-09
102018070784;9.1;2022-08-09
102018070817;9.1;2022-08-09
102018070856;9.1;2022-08-09
102018071468;11.2;2022-08-16
102018072112;9.1;2022-08-09
102018072398;9.1;2022-08-09
102018072447;9.1;2022-08-09
102018072736;9.1;2022-08-09
102018073011;9.1;2022-08-09
102018073818;9.1;2022-08-09
102018073819;9.1;2022-08-09
102018074016;9.1;2022-08-09
102018074018;9.1;2022-08-09
102018074652;9.1;2022-08-09
102018075279;9.1;2022-08-09
102018075430;9.1;2022-08-09
102018075978;11.2;2022-08-23
102018077335;9.1;2022-08-09
102019002806;9.1;2022-08-02
102019002887;9.1;2022-08-09
102019002892;9.1;2022-08-09
102019004890;9.1;2022-08-09
102019005925;9.1;2022-08-09
102019009807;9.1;2022-08-16
102019010827;9.2;2022-08-09
102019011909;9.1;2022-08-09
102019016750;9.1;2022-08-30
102019018821;9.1;2022-08-09
102019022701;9.2;2022-08-16
102019023964;9.1;2022-08-09
102019025993;9.1;2022-08-09
102020003036;9.2;2022-08-09
102020004308;9.1;2022-08-02
102020008341;9.2;2022-08-09
102020010026;9.2;2022-08-09
102020011926;9.2;2022-08-09
102020012486;9.2;2022-08-09
102020014258;9.1;2022-08-16
102020018743;9.2;2022-08-02
102020019943;9.2;2022-08-09
102020021603;9.2;2022-08-30
102021000386;9.2;2022-08-09
102021003364;9.1;2022-08-09
102021005820;9.2;2022-08-30
102021006825;9.1;2022-08-09
102021007055;9.2;2022-08-16
102021009475;9.1;2022-08-02
102021011161;9.1;2022-08-09
102021013683;9.2;2022-08-09
102021016176;9.1;2022-08-23
102021018522;9.1;2022-08-09
102021020944;9.2;2022-08-30
102021024586;9.2;2022-08-09
102022000863;9.1;2022-08-23
102022003422;9.1;2022-08-23
102022004614;9.1;2022-08-30
112012000001;9.1;2022-08-02
112012000599;9.1;2022-08-09
112012000830;9.1;2022-08-16
112012002574;9.2;2022-08-09
112012006184;9.1;2022-08-09
112012008267;9.1;2022-08-16
112012008800;9.1;2022-08-02
112012010202;9.2;2022-08-09
112012012784;9.1;2022-08-30
112012013425;9.2;2022-08-09
112012015809;9.2;2022-08-09
112012018826;9.1;2022-08-09
112012020614;9.1;2022-08-09
112012022029;9.1;2022-08-09
112012025005;9.1;2022-08-30
112012026117;9.1;2022-08-09
112012026403;9.1;2022-08-02
112012026502;9.1;2022-08-02
112012027033;9.1;2022-08-09
112012029893;9.1;2022-08-02
112012032999;9.1;2022-08-09
112012033216;9.1;2022-08-09
112012033368;11.2;2022-08-02
112013001580;11.2;2022-08-02
112013004874;9.1;2022-08-09
112013006499;9.1;2022-08-09
112013006763;9.1;2022-08-09
112013008333;9.1;2022-08-23
112013010338;9.2;2022-08-09
112013014123;9.2;2022-08-30
112013016980;9.1;2022-08-09
112013017951;9.1;2022-08-16
112013017956;9.1;2022-08-09
112013018305;9.1;2022-08-09
112013018850;9.1;2022-08-09
112013019013;11.2;2022-08-16
112013020002;9.1;2022-08-09
112013020283;9.2;2022-08-30
112013020454;9.1;2022-08-09
112013021771;9.1;2022-08-23
112013021875;9.1;2022-08-16
112013023175;9.1;2022-08-23
